CustomerID,Recency,Frequency,Monetary,Category_Clocks,Category_Furniture & Decor,Category_Garden,Category_Home Decor,Category_Kids,Category_Kitchen,Category_Lighting,Category_Other,Category_Photo & Frames,Category_Seasonal,Category_Stationery,Category_Storage & Bags,Category_Textile,KMeans_Cluster,DBSCAN_Cluster,CLV,GMM_Cluster,Max_Probability,Churn,Churn_Probability,Retention_Action
12644.0,130,4,1918.49,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,92087.52,0,1.0,1,1.0,VIP_RETENTION
12648.0,155,4,1112.0,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,53376.0,0,1.0,1,1.0,VIP_RETENTION
12649.0,107,8,2294.65,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,220286.40000000002,0,1.0,1,1.0,VIP_RETENTION
12651.0,335,4,377.75,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,18132.0,0,1.0,1,1.0,WINBACK_CAMPAIGN
12652.0,331,2,1017.0300000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,24408.72,0,1.0,1,0.99,WINBACK_CAMPAIGN
12653.0,149,3,4160.83,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,149789.88,0,1.0,1,1.0,VIP_RETENTION
12655.0,424,1,261.35,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3136.2000000000003,0,1.0,1,1.0,WINBACK_CAMPAIGN
12661.0,436,1,162.0,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1944.0,0,1.0,1,1.0,WINBACK_CAMPAIGN
12663.0,625,2,239.4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,5745.6,0,1.0,1,1.0,WINBACK_CAMPAIGN
12665.0,325,3,313.6,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,11289.6,0,1.0,1,1.0,WINBACK_CAMPAIGN
12666.0,394,1,1248.42,False,True,False,False,False,False,False,False,False,False,False,False,False,8,2,14981.04,8,1.0,1,0.99,WINBACK_CAMPAIGN
12669.0,151,3,2744.0299999999997,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,98785.08,0,1.0,1,1.0,VIP_RETENTION
12671.0,606,1,2622.481,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,31469.772000000004,0,1.0,1,1.0,WINBACK_CAMPAIGN
12672.0,330,2,437.05,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,10489.2,0,1.0,1,1.0,WINBACK_CAMPAIGN
12675.0,554,2,957.25,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,22974.0,0,1.0,1,0.99,WINBACK_CAMPAIGN
12677.0,555,2,395.1,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,9482.400000000001,3,1.0,1,1.0,WINBACK_CAMPAIGN
12686.0,372,1,89.14,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1069.68,0,1.0,1,1.0,WINBACK_CAMPAIGN
12687.0,481,2,2138.91,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,51333.84,0,1.0,1,1.0,VIP_RETENTION
12688.0,114,1,4873.81,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,58485.72,0,1.0,1,0.98,VIP_RETENTION
12690.0,206,1,389.01,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,4668.12,0,1.0,1,1.0,WINBACK_CAMPAIGN
12692.0,637,1,110.95,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1331.4,0,1.0,1,1.0,WINBACK_CAMPAIGN
12693.0,127,7,1703.02,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,143053.68,0,1.0,1,0.99,VIP_RETENTION
12696.0,435,2,851.91,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,20445.84,0,1.0,1,1.0,WINBACK_CAMPAIGN
12698.0,590,1,339.75,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,4077.0,0,1.0,1,1.0,WINBACK_CAMPAIGN
12699.0,418,1,638.11,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,7657.32,0,1.0,1,1.0,WINBACK_CAMPAIGN
12707.0,292,1,603.42,False,False,False,False,True,False,False,False,False,False,False,False,False,7,3,7241.039999999999,7,1.0,1,0.99,WINBACK_CAMPAIGN
12710.0,97,3,1149.02,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,41364.72,0,1.0,1,1.0,LOYALTY_PROGRAM
12711.0,612,2,1339.05,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,32137.199999999997,0,1.0,1,1.0,WINBACK_CAMPAIGN
12715.0,106,1,343.36,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,4120.32,3,1.0,1,0.98,REENGAGEMENT
12717.0,151,3,1308.91,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,47120.76000000001,0,1.0,1,0.99,LOYALTY_PROGRAM
12725.0,371,4,2266.76,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,108804.48000000001,0,1.0,1,1.0,VIP_RETENTION
12729.0,114,1,453.01,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,5436.12,0,1.0,1,1.0,REENGAGEMENT
12730.0,522,1,829.25,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,9951.0,0,1.0,1,1.0,WINBACK_CAMPAIGN
12732.0,180,1,236.26000000000002,False,False,False,False,False,True,False,False,False,False,False,False,False,1,4,2835.1200000000003,1,1.0,1,1.0,REENGAGEMENT
12733.0,234,4,2424.87,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,116393.76,0,1.0,1,1.0,VIP_RETENTION
12734.0,353,3,639.65,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,23027.399999999998,0,1.0,1,1.0,WINBACK_CAMPAIGN
12735.0,315,2,779.5699999999999,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,18709.68,0,1.0,1,1.0,WINBACK_CAMPAIGN
12736.0,333,1,234.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,4,2808.0,1,1.0,1,1.0,WINBACK_CAMPAIGN
12737.0,499,2,3710.5,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,89052.0,0,1.0,1,1.0,VIP_RETENTION
12738.0,372,1,155.35,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1864.1999999999998,0,1.0,1,1.0,WINBACK_CAMPAIGN
12741.0,529,2,406.07,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,9745.68,0,1.0,1,1.0,WINBACK_CAMPAIGN
12742.0,626,1,1201.52,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,14418.24,0,1.0,1,0.99,WINBACK_CAMPAIGN
12743.0,134,2,540.13,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,12963.119999999999,0,1.0,1,1.0,REENGAGEMENT
12745.0,487,3,925.41,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,33314.76,0,1.0,1,1.0,WINBACK_CAMPAIGN
12746.0,541,1,254.55,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3054.6000000000004,0,1.0,1,1.0,WINBACK_CAMPAIGN
12750.0,129,1,275.88,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3310.56,0,1.0,1,1.0,REENGAGEMENT
12751.0,445,1,268.27,False,False,False,True,False,False,False,False,False,False,False,False,False,4,6,3219.24,4,1.0,1,1.0,WINBACK_CAMPAIGN
12754.0,236,3,3010.74,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,108386.63999999998,0,1.0,1,1.0,VIP_RETENTION
12755.0,281,11,5236.26,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,691186.3200000001,0,1.0,1,1.0,VIP_RETENTION
12758.0,117,7,9903.24,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,831872.1599999999,3,1.0,1,0.98,VIP_RETENTION
12760.0,456,1,347.8,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,4173.6,0,1.0,1,1.0,WINBACK_CAMPAIGN
12761.0,458,2,782.95,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,18790.800000000003,3,1.0,1,1.0,WINBACK_CAMPAIGN
12763.0,138,2,494.08,False,False,False,False,False,False,False,False,False,False,True,False,False,6,7,11857.92,6,1.0,1,0.95,REENGAGEMENT
12764.0,317,1,1693.88,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,20326.56,0,1.0,1,1.0,WINBACK_CAMPAIGN
12765.0,472,6,1404.58,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,101129.76,0,1.0,1,1.0,VIP_RETENTION
12767.0,376,1,949.82,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,11397.84,0,1.0,1,1.0,WINBACK_CAMPAIGN
