CustomerID,Recency,Frequency,Monetary,Category_Clocks,Category_Furniture & Decor,Category_Garden,Category_Home Decor,Category_Kids,Category_Kitchen,Category_Lighting,Category_Other,Category_Photo & Frames,Category_Seasonal,Category_Stationery,Category_Storage & Bags,Category_Textile,KMeans_Cluster,DBSCAN_Cluster,CLV,GMM_Cluster,Max_Probability,Churn,Churn_Probability,Retention_Action
12369.0,413,3,1791.15,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,64481.40000000001,0,1.0,1,1.0,VIP_RETENTION
12370.0,51,7,4316.56,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,362591.04000000004,0,1.0,0,0.0,VIP_RETENTION
12371.0,45,5,4067.38,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,244042.80000000002,0,1.0,0,0.0,VIP_RETENTION
12372.0,72,3,1298.04,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,46729.44,0,1.0,0,0.0,LOYALTY_PROGRAM
12373.0,311,3,1127.65,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,40595.4,3,1.0,1,1.0,WINBACK_CAMPAIGN
12374.0,25,4,2989.2200000000003,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,143482.56,0,1.0,0,0.0,VIP_RETENTION
12375.0,11,2,457.5,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,10980.0,3,1.0,0,0.02,REENGAGEMENT
12376.0,390,2,503.15,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,12075.599999999999,0,1.0,1,1.0,WINBACK_CAMPAIGN
12377.0,315,4,3426.32,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,164463.36000000002,0,1.0,1,1.0,VIP_RETENTION
12378.0,130,2,5416.32,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,129991.68,0,1.0,1,1.0,VIP_RETENTION
12379.0,82,4,1620.22,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,77770.56,3,1.0,0,0.02,VIP_RETENTION
12380.0,22,11,9676.300000000001,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,1277271.6,3,1.0,0,0.02,VIP_RETENTION
12381.0,5,5,1845.31,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,110718.59999999999,0,1.0,0,0.0,VIP_RETENTION
12383.0,185,5,1850.56,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,111033.59999999999,0,1.0,1,1.0,VIP_RETENTION
12384.0,29,2,585.27,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,14046.48,0,1.0,0,0.0,REENGAGEMENT
12385.0,379,1,1938.4,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,23260.800000000003,3,1.0,1,0.97,WINBACK_CAMPAIGN
12386.0,338,2,401.9,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,9645.599999999999,0,1.0,1,1.0,WINBACK_CAMPAIGN
12387.0,415,1,143.94,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1727.28,0,1.0,1,1.0,WINBACK_CAMPAIGN
12388.0,16,8,3901.11,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,374506.56,0,1.0,0,0.01,VIP_RETENTION
12389.0,403,3,1433.33,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,51599.88,0,1.0,1,1.0,VIP_RETENTION
12390.0,80,1,549.84,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,6598.08,0,1.0,0,0.0,REENGAGEMENT
12391.0,22,6,2724.84,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,196188.48,0,1.0,0,0.01,VIP_RETENTION
12392.0,591,1,234.75000000000003,False,False,False,False,True,False,False,False,False,False,False,False,False,7,3,2817.0000000000005,7,1.0,1,1.0,WINBACK_CAMPAIGN
12393.0,72,6,2399.45,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,172760.4,3,1.0,0,0.03,VIP_RETENTION
12394.0,64,2,1272.48,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,30539.52,0,1.0,0,0.0,REENGAGEMENT
12395.0,19,15,4721.17,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,849810.6000000001,0,1.0,0,0.0,VIP_RETENTION
12396.0,674,1,931.4300000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,11177.16,0,1.0,1,1.0,WINBACK_CAMPAIGN
12397.0,36,2,2409.9,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,57837.600000000006,0,1.0,0,0.0,VIP_RETENTION
12398.0,46,1,1635.6599999999999,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,19627.92,0,1.0,0,0.0,REENGAGEMENT
12399.0,119,7,1962.3,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,164833.2,0,1.0,1,1.0,VIP_RETENTION
12400.0,414,1,205.25,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,2463.0,0,1.0,1,1.0,WINBACK_CAMPAIGN
12401.0,303,1,84.3,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1011.5999999999999,0,1.0,1,1.0,WINBACK_CAMPAIGN
12402.0,323,6,1256.9,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,90496.8,3,1.0,1,0.99,VIP_RETENTION
12403.0,50,2,1019.36,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,24464.64,0,1.0,0,0.0,REENGAGEMENT
12404.0,682,1,63.24,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,758.88,0,1.0,1,1.0,WINBACK_CAMPAIGN
12405.0,149,1,1710.39,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,20524.68,0,1.0,1,0.98,REENGAGEMENT
12406.0,22,5,6390.36,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,383421.6,0,1.0,0,0.02,VIP_RETENTION
12407.0,50,5,1708.12,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,102487.19999999998,0,1.0,0,0.0,VIP_RETENTION
12408.0,33,8,4340.77,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,416713.92000000004,3,1.0,0,0.01,VIP_RETENTION
12409.0,79,7,23419.29,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1967220.3599999999,0,1.0,0,0.0,VIP_RETENTION
12410.0,309,3,1013.71,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,36493.56,0,1.0,1,1.0,WINBACK_CAMPAIGN
12411.0,410,1,346.9,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,4162.799999999999,0,1.0,1,1.0,WINBACK_CAMPAIGN
12412.0,75,6,2596.93,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,186978.95999999996,0,1.0,0,0.0,VIP_RETENTION
12413.0,67,4,999.45,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,47973.600000000006,0,1.0,0,0.0,LOYALTY_PROGRAM
12414.0,217,6,952.4100000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,68573.52000000002,0,1.0,1,1.0,VIP_RETENTION
12415.0,24,28,144458.37,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1,48538012.32,0,1.0,0,0.03,VIP_RETENTION
12416.0,657,1,202.56,False,True,False,False,False,False,False,False,False,False,False,False,False,8,2,2430.7200000000003,8,1.0,1,1.0,WINBACK_CAMPAIGN
12417.0,3,20,6797.41,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1631378.4000000001,0,1.0,0,0.0,VIP_RETENTION
12418.0,113,4,2021.2,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,97017.6,0,1.0,1,1.0,VIP_RETENTION
12419.0,386,2,503.01,False,False,False,False,False,True,False,False,False,False,False,False,False,1,4,12072.24,1,1.0,1,1.0,WINBACK_CAMPAIGN
12420.0,64,1,600.39,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,7204.68,0,1.0,0,0.0,REENGAGEMENT
12421.0,16,6,1098.6,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,79099.2,0,1.0,0,0.01,VIP_RETENTION
12422.0,96,17,5231.8,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,1067287.2000000002,3,1.0,1,0.94,VIP_RETENTION
12423.0,1,10,2622.39,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,314686.8,0,1.0,0,0.0,VIP_RETENTION
12424.0,163,4,3340.0299999999997,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,160321.44,0,1.0,1,0.99,VIP_RETENTION
12425.0,78,2,1741.41,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,41793.840000000004,0,1.0,0,0.01,REENGAGEMENT
12426.0,195,2,1345.21,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,32285.04,0,1.0,1,1.0,WINBACK_CAMPAIGN
12427.0,22,3,825.8000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,29728.800000000003,0,1.0,0,0.0,LOYALTY_PROGRAM
12428.0,26,9,7956.46,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,859297.6799999999,0,1.0,0,0.01,VIP_RETENTION
12429.0,9,8,6204.41,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,595623.36,0,1.0,0,0.02,VIP_RETENTION
12430.0,43,1,256.4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3076.7999999999997,0,1.0,0,0.0,REENGAGEMENT
12431.0,36,27,10432.220000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3380039.2800000007,0,1.0,0,0.0,VIP_RETENTION
12432.0,43,5,5059.32,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,303559.19999999995,0,1.0,0,0.0,VIP_RETENTION
12433.0,1,10,16794.14,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,2015296.7999999998,0,1.0,0,0.0,VIP_RETENTION
12434.0,85,3,1103.43,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,39723.479999999996,0,1.0,0,0.0,LOYALTY_PROGRAM
12435.0,80,6,13925.93,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1002666.96,0,1.0,0,0.0,VIP_RETENTION
12436.0,100,1,509.01,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,6108.12,0,1.0,1,0.99,REENGAGEMENT
12437.0,2,39,12683.4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,5935831.199999999,0,1.0,0,0.0,VIP_RETENTION
12438.0,14,2,2906.85,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,69764.4,0,1.0,0,0.01,VIP_RETENTION
12439.0,683,2,1142.88,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,27429.120000000003,0,1.0,1,1.0,WINBACK_CAMPAIGN
12440.0,462,2,859.2,False,False,False,False,False,True,False,False,False,False,False,False,False,1,4,20620.800000000003,1,1.0,1,1.0,WINBACK_CAMPAIGN
12441.0,367,1,173.55,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,2082.6000000000004,0,1.0,1,1.0,WINBACK_CAMPAIGN
12442.0,3,1,172.06,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,2064.7200000000003,0,1.0,0,0.0,REENGAGEMENT
12443.0,732,1,485.31,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,5823.72,0,1.0,1,1.0,WINBACK_CAMPAIGN
12444.0,21,5,5005.46,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,300327.6,0,1.0,0,0.0,VIP_RETENTION
12445.0,22,2,434.98,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,10439.52,0,1.0,0,0.0,REENGAGEMENT
12446.0,58,1,1002.3100000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,12027.720000000001,0,1.0,0,0.0,REENGAGEMENT
12447.0,243,1,476.49,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,5717.88,0,1.0,1,1.0,WINBACK_CAMPAIGN
12448.0,44,1,449.45,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,5393.4,0,1.0,0,0.0,REENGAGEMENT
12449.0,22,6,4835.89,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,348184.0800000001,0,1.0,0,0.0,VIP_RETENTION
12450.0,156,5,688.2,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,41292.0,3,1.0,1,0.99,LOYALTY_PROGRAM
12451.0,11,8,12669.88,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1216308.48,0,1.0,0,0.0,VIP_RETENTION
12452.0,17,2,430.57000000000005,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,10333.68,0,1.0,0,0.0,REENGAGEMENT
12453.0,134,1,707.09,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,8485.08,0,1.0,1,1.0,REENGAGEMENT
12454.0,56,5,16679.78,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1000786.7999999999,0,1.0,0,0.0,VIP_RETENTION
12455.0,73,10,5879.95,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,705594.0,0,1.0,0,0.0,VIP_RETENTION
12456.0,44,3,3181.04,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,114517.43999999999,0,1.0,0,0.0,VIP_RETENTION
12457.0,66,8,2995.91,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,287607.36,0,1.0,0,0.01,VIP_RETENTION
12458.0,71,4,1777.49,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,85319.52,0,1.0,0,0.0,VIP_RETENTION
12459.0,605,1,454.36,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,5452.32,0,1.0,1,1.0,WINBACK_CAMPAIGN
12460.0,456,1,326.65,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3919.7999999999997,0,1.0,1,1.0,WINBACK_CAMPAIGN
12461.0,94,2,826.88,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,19845.12,0,1.0,1,1.0,REENGAGEMENT
12462.0,19,2,1189.59,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,28550.159999999996,0,1.0,0,0.0,REENGAGEMENT
12463.0,53,4,1344.78,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,64549.44,0,1.0,0,0.0,VIP_RETENTION
12464.0,10,8,1212.05,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,116356.79999999999,0,1.0,0,0.0,VIP_RETENTION
12465.0,17,2,742.19,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,17812.56,0,1.0,0,0.0,REENGAGEMENT
12466.0,682,1,56.73,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,680.76,0,1.0,1,1.0,WINBACK_CAMPAIGN
12467.0,423,1,132.8,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1593.6000000000001,0,1.0,1,1.0,WINBACK_CAMPAIGN
12468.0,188,5,3670.7400000000002,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,220244.40000000002,0,1.0,1,1.0,VIP_RETENTION
12469.0,523,2,3070.54,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,73692.95999999999,0,1.0,1,1.0,VIP_RETENTION
12470.0,690,1,211.95,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,2543.3999999999996,0,1.0,1,1.0,WINBACK_CAMPAIGN
12471.0,2,79,39918.19,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,37842444.120000005,0,1.0,0,0.0,VIP_RETENTION
12472.0,32,19,16249.29,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3704838.12,0,1.0,0,0.03,VIP_RETENTION
12473.0,29,5,3928.05,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,235683.0,0,1.0,0,0.01,VIP_RETENTION
12474.0,17,31,12372.75,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,4602663.0,0,1.0,0,0.0,VIP_RETENTION
12475.0,54,2,1149.64,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,27591.36,0,1.0,0,0.0,REENGAGEMENT
12476.0,16,23,14083.91,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3887159.16,0,1.0,0,0.0,VIP_RETENTION
12477.0,23,9,20276.37,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,2189847.96,0,1.0,0,0.01,VIP_RETENTION
12478.0,4,1,680.99,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,8171.88,0,1.0,0,0.0,REENGAGEMENT
12479.0,11,1,527.2,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,6326.400000000001,0,1.0,0,0.0,REENGAGEMENT
12480.0,28,7,5464.85,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,459047.4,0,1.0,0,0.0,VIP_RETENTION
12481.0,23,15,12185.51,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,2193391.8,0,1.0,0,0.0,VIP_RETENTION
12482.0,576,29,23691.4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,8244607.200000001,0,1.0,1,0.97,VIP_RETENTION
12483.0,17,19,5097.18,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1162157.04,0,1.0,0,0.0,VIP_RETENTION
12484.0,33,12,6354.1,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,914990.4000000001,0,1.0,0,0.0,VIP_RETENTION
12485.0,529,1,708.1,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,8497.2,0,1.0,1,1.0,WINBACK_CAMPAIGN
12486.0,432,1,1037.28,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,12447.36,0,1.0,1,0.99,WINBACK_CAMPAIGN
12487.0,731,1,285.3,False,False,True,False,False,False,False,False,False,False,False,False,False,9,5,3423.6000000000004,9,1.0,1,1.0,WINBACK_CAMPAIGN
12488.0,10,3,1298.66,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,46751.76000000001,0,1.0,0,0.0,LOYALTY_PROGRAM
12489.0,336,1,334.93,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,4019.16,0,1.0,1,1.0,WINBACK_CAMPAIGN
12490.0,5,21,9823.64,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,2475557.2800000003,3,1.0,0,0.0,VIP_RETENTION
12491.0,39,1,460.40000000000003,False,False,False,False,True,False,False,False,False,False,False,False,False,7,3,5524.8,7,1.0,0,0.03,REENGAGEMENT
12492.0,63,3,715.21,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,25747.56,0,1.0,0,0.0,LOYALTY_PROGRAM
12493.0,166,2,433.74,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,10409.76,3,1.0,1,1.0,REENGAGEMENT
12494.0,16,9,1815.27,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,196049.16,0,1.0,0,0.0,VIP_RETENTION
12495.0,641,1,357.4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,4288.799999999999,0,1.0,1,1.0,WINBACK_CAMPAIGN
12496.0,620,2,45.34,False,False,False,False,False,True,False,False,False,False,False,False,False,1,4,1088.16,1,1.0,1,0.99,WINBACK_CAMPAIGN
12497.0,82,3,6248.5,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,224946.0,0,1.0,0,0.04,VIP_RETENTION
12498.0,21,3,403.70000000000005,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,14533.2,0,1.0,0,0.0,LOYALTY_PROGRAM
12499.0,560,1,393.72,False,False,False,False,False,True,False,False,False,False,False,False,False,1,4,4724.64,1,1.0,1,1.0,WINBACK_CAMPAIGN
12500.0,23,19,5955.21,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1357787.8800000001,0,1.0,0,0.0,VIP_RETENTION
12501.0,337,1,2169.39,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,26032.68,0,1.0,1,1.0,WINBACK_CAMPAIGN
12502.0,96,5,3723.87,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,223432.19999999998,0,1.0,1,1.0,VIP_RETENTION
12503.0,584,1,1126.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,4,13512.0,1,1.0,1,1.0,WINBACK_CAMPAIGN
12504.0,18,4,779.05,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,37394.399999999994,0,1.0,0,0.0,LOYALTY_PROGRAM
12505.0,409,1,955.2,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,11462.400000000001,0,1.0,1,0.99,WINBACK_CAMPAIGN
12506.0,233,1,73.5,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,882.0,0,1.0,1,1.0,WINBACK_CAMPAIGN
12507.0,134,4,1844.06,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,88514.88,0,1.0,1,1.0,VIP_RETENTION
12508.0,26,2,397.88,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,9549.119999999999,0,1.0,0,0.01,REENGAGEMENT
12509.0,284,1,176.5,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,2118.0,3,1.0,1,1.0,WINBACK_CAMPAIGN
12510.0,143,9,5178.02,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,559226.1600000001,0,1.0,1,1.0,VIP_RETENTION
12511.0,429,1,3084.02,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,37008.24,0,1.0,1,1.0,WINBACK_CAMPAIGN
12512.0,66,2,132.18,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3172.32,0,1.0,0,0.03,REENGAGEMENT
12513.0,113,1,612.29,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,7347.48,0,1.0,1,0.98,REENGAGEMENT
12514.0,267,2,1597.76,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,38346.24,3,1.0,1,0.97,WINBACK_CAMPAIGN
12515.0,353,1,383.7,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,4604.4,0,1.0,1,1.0,WINBACK_CAMPAIGN
12516.0,78,4,2648.62,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,127133.76,3,1.0,0,0.0,VIP_RETENTION
12517.0,28,5,2481.6,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,148896.0,0,1.0,0,0.01,VIP_RETENTION
12518.0,1,5,2056.89,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,123413.4,0,1.0,0,0.0,VIP_RETENTION
12519.0,64,2,716.54,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,17196.96,0,1.0,0,0.0,REENGAGEMENT
12520.0,79,5,2634.26,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,158055.6,0,1.0,0,0.01,VIP_RETENTION
12521.0,143,1,599.68,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,7196.16,0,1.0,1,0.98,REENGAGEMENT
12522.0,39,2,192.72,False,False,False,True,False,False,False,False,False,False,False,False,False,4,6,4625.28,4,1.0,0,0.0,REENGAGEMENT
12523.0,19,23,4352.35,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1201248.6,0,1.0,0,0.0,VIP_RETENTION
12524.0,9,17,11126.11,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,2269726.44,0,1.0,0,0.0,VIP_RETENTION
12525.0,498,3,973.73,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,35054.28,3,1.0,1,0.98,WINBACK_CAMPAIGN
12526.0,1,3,1316.66,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,47399.76000000001,3,1.0,0,0.01,LOYALTY_PROGRAM
12527.0,82,5,735.51,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,44130.600000000006,0,1.0,0,0.0,LOYALTY_PROGRAM
12528.0,9,6,1933.48,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,139210.56,0,1.0,0,0.0,VIP_RETENTION
12529.0,528,1,316.48,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,3797.76,0,1.0,1,1.0,WINBACK_CAMPAIGN
